 11.50     -0.00179169    0.00138278       0.00369184    0.00109399       0.00016229    0.00020269     
 14.50      0.00512566    0.00106928      -0.00117755    0.00092900       0.00095170    0.00018986     
 17.50      0.00208260    0.00101505       0.00203918    0.00103745       0.00020715    0.00023880     
 20.50      0.00459977    0.00114954      -0.00165211    0.00130319       0.00127911    0.00033472     
 23.50      0.00800909    0.00106588      -0.00573466    0.00125740       0.00228720    0.00034438     
 26.50      0.00462314    0.00102247      -0.00334436    0.00129185       0.00179385    0.00037942     
 29.50      0.00696117    0.00110309      -0.00500620    0.00153056       0.00107139    0.00049389     
 32.50      0.00493282    0.00126639      -0.00259541    0.00181875       0.00086210    0.00061245     
 35.50      0.00142368    0.00051698       0.00154802    0.00035069       0.00000000    0.00000000     
 38.50      0.00094779    0.00054027       0.00080743    0.00038117       0.00000000    0.00000000     
 41.50      0.00245792    0.00067272      -0.00014065    0.00063867       0.00000000    0.00000000     
 44.50      0.00150235    0.00080687       0.00014563    0.00067198       0.00000000    0.00000000     
 47.50      0.00179853    0.00085591      -0.00075805    0.00070746       0.00000000    0.00000000     
 50.50      0.00218603    0.00140597      -0.00095722    0.00193824       0.00000000    0.00000000     
 53.50      0.00285074    0.00071782      -0.00354424    0.00079859       0.00000000    0.00000000     
 56.50      0.00002177    0.00073406      -0.00002516    0.00085151       0.00000000    0.00000000     
 59.50      0.00076147    0.00086962      -0.00141926    0.00110222       0.00000000    0.00000000     
 62.50     -0.00122290    0.00088300       0.00092115    0.00115395       0.00000000    0.00000000     
 65.50     -0.00080469    0.00104835       0.00046182    0.00146064       0.00000000    0.00000000     
 68.50     -0.00134161    0.00128724       0.00095140    0.00188150       0.00000000    0.00000000     
 71.50      0.00384985    0.00147254      -0.00605730    0.00224720       0.00000000    0.00000000     
 74.50     -0.00685355    0.00213309       0.01045505    0.00335048       0.00000000    0.00000000     
 77.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 80.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 83.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
