 13.50   -0.00007482    0.00011182     -0.00067121    0.00001041      0.00011355    0.00000141    
 14.50    0.00083890    0.00010639     -0.00058331    0.00001230      0.00007419    0.00000141    
 15.50    0.00009060    0.00012380     -0.00060435    0.00001237      0.00009467    0.00000132    
 16.50    0.00181386    0.00015251     -0.00062952    0.00001382      0.00008672    0.00000149    
 17.50   -0.00139664    0.00019872     -0.00068824    0.00001897      0.00010345    0.00000185    
 18.50   -0.00318775    0.00024329     -0.00059954    0.00002159      0.00009062    0.00000210    
 19.50   -0.00367625    0.00030045     -0.00059887    0.00002765      0.00009351    0.00000277    
 20.50   -0.00523941    0.00036780     -0.00047733    0.00003314      0.00010531    0.00000332    
 21.50   -0.00570355    0.00049909     -0.00047789    0.00004060      0.00009263    0.00000443    
 22.50   -0.00625845    0.00064827     -0.00026966    0.00006517      0.00009101    0.00000793    
 23.50   -0.00510139    0.00182017     -0.00040288    0.00008840      0.00005992    0.00000913    
 24.50   -0.00983970    0.00077614      0.00000281    0.00005870      0.00008801    0.00000572    
 25.50   -0.01022592    0.00084839      0.00009688    0.00006806      0.00008710    0.00000655    
 26.50   -0.01016133    0.00097800      0.00008616    0.00007185      0.00008763    0.00000692    
 27.50   -0.01219036    0.00100696      0.00061421    0.00007843      0.00008353    0.00000720    
 28.50   -0.00804536    0.00125534      0.00061935    0.00009146      0.00007789    0.00000871    
 29.50   -0.00922021    0.00119350      0.00066194    0.00009356      0.00007943    0.00000897    
 30.50   -0.01146257    0.00105762      0.00075164    0.00008465      0.00009111    0.00000769    
 31.50   -0.00893573    0.00107545      0.00076379    0.00008572      0.00007493    0.00000815    
 32.50   -0.01074101    0.00093239      0.00092047    0.00007801      0.00008826    0.00000730    
 33.50   -0.00743854    0.00093176      0.00095845    0.00007607      0.00008668    0.00000729    
 34.50   -0.00718859    0.00084672      0.00101156    0.00007160      0.00010140    0.00000715    
 35.50   -0.00522265    0.00083494      0.00110984    0.00006766      0.00011156    0.00000691    
 36.50   -0.00100398    0.00073584      0.00147621    0.00006152      0.00008047    0.00000625    
 37.50   -0.00397204    0.00068618      0.00171464    0.00006206      0.00010627    0.00000657    
 38.50   -0.00092179    0.00060794      0.00171261    0.00005536      0.00010729    0.00000535    
 39.50   -0.00255314    0.00054615      0.00195045    0.00004799      0.00013130    0.00000482    
 40.50    0.00048504    0.00055554      0.00217180    0.00005341      0.00013714    0.00000522    
 41.50    0.00833357    0.00107747      0.00262519    0.00006443      0.00012958    0.00000612    
 42.50   -0.00617331    0.01304769      0.00239930    0.00015073      0.00021003    0.00004178    
 43.50    0.00932426    0.00064840      0.00259214    0.00008686      0.00007959    0.00001432    
 44.50    0.01103405    0.00035505      0.00280565    0.00003175      0.00012673    0.00000335    
 45.50    0.01246954    0.00032436      0.00313613    0.00003119      0.00016218    0.00000330    
 46.50    0.01432808    0.00032176      0.00328538    0.00003189      0.00013856    0.00000317    
 47.50    0.01340799    0.00029402      0.00337561    0.00002850      0.00020185    0.00000301    
 48.50    0.01986590    0.00029117      0.00352296    0.00003444      0.00015546    0.00000389    
