 11.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 14.50     -0.98351675    0.22641540       0.77825928    0.17184302      -0.20189543    0.04316383       0.01727213    0.00358874     
 17.50     -0.01750987    0.00628767       0.01950488    0.00659778      -0.00567916    0.00221506       0.00056421    0.00023752     
 20.50     -0.01809242    0.00300619       0.01998347    0.00398000      -0.00621674    0.00164826       0.00061505    0.00021085     
 23.50     -0.02229432    0.00227418       0.02595500    0.00369003      -0.00944194    0.00183553       0.00102989    0.00027298     
 26.50     -0.02084306    0.00179779       0.02513082    0.00340129      -0.01079418    0.00194922       0.00139759    0.00032776     
 29.50     -0.01493732    0.00146645       0.01692494    0.00345697      -0.00634095    0.00241454       0.00051446    0.00046892     
 32.50     -0.01071059    0.00052042       0.01015811    0.00089134      -0.00273098    0.00034110       0.00000000    0.00000000     
 35.50     -0.00598116    0.00044089       0.00210091    0.00046647       0.00000000    0.00000000       0.00000000    0.00000000     
 38.50     -0.00478234    0.00037442       0.00091798    0.00047145       0.00000000    0.00000000       0.00000000    0.00000000     
 41.50     -0.00663946    0.00046684       0.00394350    0.00056242       0.00000000    0.00000000       0.00000000    0.00000000     
 44.50     -0.00413377    0.00058443       0.00232274    0.00074560       0.00000000    0.00000000       0.00000000    0.00000000     
 47.50     -0.00345231    0.00078185       0.00078855    0.00107717       0.00000000    0.00000000       0.00000000    0.00000000     
 50.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 53.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 56.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
