 11.50      0.00009442    0.00012764       0.00008141    0.00010558       0.00013473    0.00002010     
 14.50      0.00009151    0.00009018      -0.00001480    0.00007968       0.00013496    0.00001637     
 17.50     -0.00001587    0.00007827       0.00002701    0.00007418       0.00011065    0.00001650     
 20.50      0.00005305    0.00007243      -0.00003767    0.00007408       0.00009738    0.00001776     
 23.50      0.00000489    0.00007215      -0.00000446    0.00007878       0.00007136    0.00002025     
 26.50      0.00004662    0.00007372       0.00001670    0.00008844       0.00003466    0.00002519     
 29.50     -0.00001193    0.00007213       0.00011346    0.00009389      -0.00001455    0.00002916     
 32.50     -0.00009607    0.00007551       0.00016893    0.00010928      -0.00003406    0.00003698     
 35.50      0.00000861    0.00003127       0.00003423    0.00002342       0.00000000    0.00000000     
 38.50     -0.00004237    0.00002897       0.00007893    0.00002127       0.00000000    0.00000000     
 41.50      0.00001508    0.00003126       0.00006786    0.00002558       0.00000000    0.00000000     
 44.50     -0.00006325    0.00003190       0.00018915    0.00002748       0.00000000    0.00000000     
 47.50     -0.00005977    0.00003363       0.00020968    0.00003112       0.00000000    0.00000000     
 50.50     -0.00007756    0.00004033       0.00026643    0.00003976       0.00000000    0.00000000     
 53.50     -0.00022862    0.00005337       0.00046226    0.00005415       0.00000000    0.00000000     
 56.50     -0.00006495    0.00006536       0.00033250    0.00008592       0.00000000    0.00000000     
 59.50     -0.00004902    0.00004728       0.00036911    0.00005735       0.00000000    0.00000000     
 62.50      0.00013504    0.00006658       0.00014255    0.00008248       0.00000000    0.00000000     
 65.50     -0.00009036    0.00013007       0.00049845    0.00020101       0.00000000    0.00000000     
 68.50      0.00003392    0.00007522       0.00033915    0.00010988       0.00000000    0.00000000     
 71.50     -0.00009625    0.00008531       0.00050765    0.00013001       0.00000000    0.00000000     
 74.50     -0.00029323    0.00010879       0.00088580    0.00017223       0.00000000    0.00000000     
 77.50     -0.00049432    0.00126594       0.00116750    0.00210898       0.00000000    0.00000000     
 80.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 83.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
