 11.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 14.50     -0.33946535    0.02709753       0.30622816    0.02306694      -0.09159447    0.00640169       0.00881803    0.00058048     
 17.50     -0.02155011    0.00509390       0.02094610    0.00539273      -0.00814923    0.00182794       0.00088882    0.00019783     
 20.50     -0.01945055    0.00243130       0.01775566    0.00330434      -0.00645586    0.00139680       0.00071967    0.00018144     
 23.50     -0.01965393    0.00192222       0.01975892    0.00323378      -0.00773254    0.00165293       0.00095163    0.00024971     
 26.50     -0.01746124    0.00129117       0.02016862    0.00261466      -0.00906121    0.00157985       0.00131588    0.00027386     
 29.50     -0.00232572    0.00134864      -0.00853441    0.00299802       0.00767123    0.00199177      -0.00149144    0.00037733     
 32.50     -0.00734703    0.00046025       0.00480451    0.00068753      -0.00074415    0.00020301       0.00000000    0.00000000     
 35.50     -0.00720436    0.00038226       0.00385589    0.00042145       0.00000000    0.00000000       0.00000000    0.00000000     
 38.50     -0.00609580    0.00040779       0.00309816    0.00045573       0.00000000    0.00000000       0.00000000    0.00000000     
 41.50     -0.00394288    0.00041891      -0.00006211    0.00048323       0.00000000    0.00000000       0.00000000    0.00000000     
 44.50     -0.00321389    0.00067303      -0.00009328    0.00081547       0.00000000    0.00000000       0.00000000    0.00000000     
 47.50     -0.00272390    0.00083434      -0.00181484    0.00107857       0.00000000    0.00000000       0.00000000    0.00000000     
 50.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 53.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 56.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
