1.775	2.2	6	-0.7	15	0.1117	0.0476	0.0194
1.775	2.2	6	-0.7	45	0.0946	0.0287	0.0097
1.775	2.2	6	-0.7	75	0.0861	0.0216	0.0105
1.775	2.2	6	-0.7	105	0.1138	0.0345	0.0136
1.775	2.2	6	-0.7	135	0.0757	0.0196	0.0067
1.775	2.2	6	-0.7	165	0.1108	0.0389	0.0207
1.775	2.2	6	-0.7	195	0.069	0.0177	0.0088
1.775	2.2	6	-0.7	225	0.0755	0.0206	0.0056
1.775	2.2	6	-0.7	255	0.0735	0.0161	0.0055
1.775	2.2	6	-0.7	285	0.0969	0.0412	0.014
1.775	2.2	6	-0.7	315	0.0654	0.0158	0.0048
1.775	2.2	6	-0.5	15	0.1087	0.0338	0.0044
1.775	2.2	6	-0.5	45	0.1234	0.0456	0.0189
1.775	2.2	6	-0.5	75	0.0987	0.0442	0.0244
1.775	2.2	6	-0.5	105	0.1259	0.0206	0.0046
1.775	2.2	6	-0.5	135	0.1243	0.0217	0.004
1.775	2.2	6	-0.5	165	0.0829	0.0208	0.0073
1.775	2.2	6	-0.5	195	0.1063	0.0233	0.0062
1.775	2.2	6	-0.5	225	0.1098	0.0276	0.0092
1.775	2.2	6	-0.5	255	0.1034	0.0165	0.0038
1.775	2.2	6	-0.5	285	0.1173	0.0246	0.0079
1.775	2.2	6	-0.5	315	0.1068	0.0239	0.0044
1.775	2.2	6	-0.5	345	0.116	0.0811	0.0161
1.775	2.2	6	-0.3	15	0.0761	0.0309	0.0029
1.775	2.2	6	-0.3	45	0.1717	0.0656	0.0223
1.775	2.2	6	-0.3	75	0.259	0.0449	0.0168
1.775	2.2	6	-0.3	105	0.2419	0.0364	0.0169
1.775	2.2	6	-0.3	135	0.1979	0.038	0.013
1.775	2.2	6	-0.3	165	0.1373	0.0211	0.0083
1.775	2.2	6	-0.3	195	0.1196	0.0179	0.0047
1.775	2.2	6	-0.3	225	0.1707	0.0248	0.0102
1.775	2.2	6	-0.3	255	0.1711	0.0259	0.017
1.775	2.2	6	-0.3	285	0.2258	0.0419	0.0152
1.775	2.2	6	-0.3	315	0.2384	0.067	0.0145
1.775	2.2	6	-0.1	15	0.08	0.0338	0.0039
1.775	2.2	6	-0.1	45	0.2813	0.0707	0.0189
1.775	2.2	6	-0.1	75	0.4466	0.0671	0.0352
1.775	2.2	6	-0.1	105	0.466	0.0595	0.0477
1.775	2.2	6	-0.1	135	0.2582	0.045	0.0259
1.775	2.2	6	-0.1	165	0.212	0.0274	0.0135
1.775	2.2	6	-0.1	195	0.226	0.0262	0.0142
1.775	2.2	6	-0.1	225	0.2634	0.0465	0.0248
1.775	2.2	6	-0.1	255	0.4886	0.0643	0.0491
1.775	2.2	6	-0.1	285	0.3729	0.0583	0.0318
1.775	2.2	6	0.1	15	0.1303	0.0854	0.0108
1.775	2.2	6	0.1	45	0.3485	0.0706	0.0239
1.775	2.2	6	0.1	75	0.6221	0.0833	0.0553
1.775	2.2	6	0.1	105	0.3762	0.0515	0.0425
1.775	2.2	6	0.1	165	0.2167	0.028	0.0158
1.775	2.2	6	0.1	195	0.2364	0.0283	0.018
1.775	2.2	6	0.1	225	0.3437	0.0535	0.0346
1.775	2.2	6	0.1	255	0.4924	0.07	0.0548
1.775	2.2	6	0.1	285	0.5016	0.087	0.0445
1.775	2.2	6	0.1	315	0.4232	0.1065	0.0339
1.775	2.2	6	0.3	15	0.052	0.0145	0.0044
1.775	2.2	6	0.3	45	0.3586	0.0451	0.0234
1.775	2.2	6	0.3	75	0.5201	0.06	0.0481
1.775	2.2	6	0.3	105	0.5112	0.0637	0.0682
1.775	2.2	6	0.3	135	0.2466	0.0287	0.0327
1.775	2.2	6	0.3	165	0.1684	0.0154	0.013
1.775	2.2	6	0.3	195	0.1922	0.0173	0.0166
1.775	2.2	6	0.3	225	0.3517	0.0467	0.0421
