1.715	4	6	-0.9	45	0.0561	0.0181	0.0049
1.715	4	6	-0.9	75	0.0907	0.0373	0.0194
1.715	4	6	-0.9	105	0.0234	0.0069	0.0027
1.715	4	6	-0.9	135	0.0076	0.0021	0.0007
1.715	4	6	-0.9	255	0.0732	0.0197	0.0075
1.715	4	6	-0.9	285	0.0568	0.0175	0.0071
1.715	4	6	-0.9	345	0.0357	0.0115	0.0031
1.715	4	6	-0.7	45	0.0206	0.0051	0.0017
1.715	4	6	-0.7	75	0.0179	0.005	0.0015
1.715	4	6	-0.7	105	0.0224	0.0052	0.0016
1.715	4	6	-0.7	135	0.0282	0.007	0.0024
1.715	4	6	-0.7	165	0.0236	0.006	0.0044
1.715	4	6	-0.7	195	0.0175	0.0046	0.0032
1.715	4	6	-0.7	255	0.077	0.0216	0.0061
1.715	4	6	-0.7	285	0.0266	0.0072	0.0021
1.715	4	6	-0.7	315	0.0676	0.0165	0.0134
1.715	4	6	-0.5	15	0.0419	0.0149	0.0082
1.715	4	6	-0.5	45	0.0991	0.0316	0.0078
1.715	4	6	-0.5	75	0.1383	0.0291	0.0082
1.715	4	6	-0.5	105	0.2021	0.0401	0.0232
1.715	4	6	-0.5	135	0.111	0.0269	0.0079
1.715	4	6	-0.5	165	0.1472	0.0299	0.0196
1.715	4	6	-0.5	195	0.1289	0.0268	0.0146
1.715	4	6	-0.5	225	0.1258	0.0342	0.0088
1.715	4	6	-0.5	255	0.1355	0.0309	0.0074
1.715	4	6	-0.5	285	0.1629	0.0421	0.0097
1.715	4	6	-0.5	315	0.037	0.0116	0.0026
1.715	4	6	-0.3	45	0.1308	0.0419	0.0207
1.715	4	6	-0.3	75	0.2334	0.052	0.011
1.715	4	6	-0.3	105	0.1884	0.0352	0.0087
1.715	4	6	-0.3	135	0.1608	0.0393	0.0094
1.715	4	6	-0.3	165	0.1517	0.0278	0.0126
1.715	4	6	-0.3	195	0.1342	0.0262	0.0112
1.715	4	6	-0.3	225	0.1509	0.027	0.0086
1.715	4	6	-0.3	255	0.1386	0.0281	0.0068
1.715	4	6	-0.3	285	0.0519	0.0126	0.0024
1.715	4	6	-0.1	15	0.9592	0.6863	0.0401
1.715	4	6	-0.1	45	0.1945	0.057	0.0173
1.715	4	6	-0.1	75	0.2602	0.0567	0.0119
1.715	4	6	-0.1	105	0.2589	0.0547	0.0116
1.715	4	6	-0.1	135	0.1528	0.0282	0.0066
1.715	4	6	-0.1	165	0.1378	0.0237	0.0086
1.715	4	6	-0.1	195	0.1827	0.0293	0.0089
1.715	4	6	-0.1	225	0.2219	0.0467	0.0157
1.715	4	6	-0.1	255	0.1794	0.0472	0.0077
1.715	4	6	-0.1	285	0.1896	0.0502	0.0087
1.715	4	6	0.1	75	0.2043	0.039	0.0089
1.715	4	6	0.1	105	0.2161	0.0435	0.0168
1.715	4	6	0.1	135	0.1594	0.0358	0.0051
1.715	4	6	0.1	165	0.0672	0.0117	0.0029
1.715	4	6	0.1	195	0.062	0.0116	0.002
1.715	4	6	0.1	225	0.1303	0.0288	0.0041
1.715	4	6	0.1	255	0.2266	0.0713	0.0081
1.715	4	6	0.1	315	0.0195	0.0052	0.0009
1.715	4	6	0.3	45	0.1399	0.0261	0.0066
1.715	4	6	0.3	75	0.2339	0.0457	0.0104
1.715	4	6	0.3	105	0.2466	0.043	0.0287
1.715	4	6	0.3	135	0.181	0.0387	0.014
1.715	4	6	0.3	165	0.1277	0.023	0.0029
1.715	4	6	0.3	195	0.0794	0.0123	0.0032
1.715	4	6	0.3	225	0.2257	0.0565	0.0472
1.715	4	6	0.3	255	0.2289	0.056	0.038
1.715	4	6	0.3	285	0.1868	0.0361	0.015
1.715	4	6	0.3	315	0.1974	0.0436	0.0133
1.715	4	6	0.5	15	0.1106	0.0449	0.0146
1.715	4	6	0.5	45	0.2414	0.0516	0.0123
1.715	4	6	0.5	75	0.3069	0.0574	0.01
1.715	4	6	0.5	105	0.2309	0.0519	0.0063
1.715	4	6	0.5	135	0.1907	0.0438	0.0025
1.715	4	6	0.5	165	0.1916	0.0388	0.0106
1.715	4	6	0.5	195	0.1993	0.0393	0.0067
1.715	4	6	0.5	225	0.2466	0.0669	0.0161
1.715	4	6	0.5	255	0.3017	0.0605	0.0332
1.715	4	6	0.5	285	0.2144	0.0561	0.0071
1.715	4	6	0.5	315	0.3071	0.0771	0.0181
1.715	4	6	0.7	15	0.2295	0.0575	0.004
