1.675	4	6	-0.9	45	0.0249	0.0081	0.0041
1.675	4	6	-0.9	75	0.1045	0.0345	0.0066
1.675	4	6	-0.9	105	0.1125	0.0323	0.0057
1.675	4	6	-0.9	135	0.1375	0.0372	0.006
1.675	4	6	-0.9	225	0.0257	0.0091	0.002
1.675	4	6	-0.9	255	0.129	0.0401	0.0041
1.675	4	6	-0.9	285	0.1277	0.0404	0.0073
1.675	4	6	-0.9	315	0.1365	0.0444	0.0069
1.675	4	6	-0.9	345	0.0358	0.0136	0.0015
1.675	4	6	-0.7	45	0.1289	0.0322	0.0073
1.675	4	6	-0.7	75	0.1307	0.035	0.015
1.675	4	6	-0.7	105	0.1626	0.0406	0.0029
1.675	4	6	-0.7	135	0.1582	0.0391	0.002
1.675	4	6	-0.7	165	0.1204	0.0297	0.0092
1.675	4	6	-0.7	195	0.1341	0.0354	0.0043
1.675	4	6	-0.7	225	0.1359	0.03	0.0028
1.675	4	6	-0.7	255	0.143	0.0334	0.0025
1.675	4	6	-0.7	285	0.1284	0.0353	0.0056
1.675	4	6	-0.7	315	0.0895	0.0264	0.0051
1.675	4	6	-0.5	15	0.1044	0.0369	0.0122
1.675	4	6	-0.5	45	0.0492	0.0248	0.0051
1.675	4	6	-0.5	75	0.2015	0.0519	0.0076
1.675	4	6	-0.5	105	0.2012	0.0435	0.004
1.675	4	6	-0.5	135	0.1437	0.0316	0.0086
1.675	4	6	-0.5	165	0.1879	0.0416	0.0302
1.675	4	6	-0.5	195	0.126	0.0237	0.0173
1.675	4	6	-0.5	225	0.1665	0.0373	0.0098
1.675	4	6	-0.5	255	0.2144	0.0452	0.008
1.675	4	6	-0.5	285	0.1004	0.0285	0.0034
1.675	4	6	-0.3	45	0.0477	0.018	0.0028
1.675	4	6	-0.3	75	0.236	0.0648	0.0124
1.675	4	6	-0.3	105	0.1947	0.0408	0.01
1.675	4	6	-0.3	135	0.2171	0.04	0.0118
1.675	4	6	-0.3	165	0.1868	0.0326	0.0225
1.675	4	6	-0.3	195	0.2614	0.0536	0.0301
1.675	4	6	-0.3	225	0.2397	0.0561	0.0131
1.675	4	6	-0.3	255	0.1843	0.0438	0.028
1.675	4	6	-0.3	285	0.2447	0.0631	0.0129
1.675	4	6	-0.1	45	0.1787	0.0487	0.0048
1.675	4	6	-0.1	75	0.2226	0.0622	0.0035
1.675	4	6	-0.1	105	0.2208	0.0506	0.0116
1.675	4	6	-0.1	135	0.1842	0.0367	0.0186
1.675	4	6	-0.1	165	0.2185	0.0377	0.0072
1.675	4	6	-0.1	195	0.2213	0.0361	0.0156
1.675	4	6	-0.1	225	0.2794	0.0586	0.0051
1.675	4	6	-0.1	255	0.204	0.0458	0.0021
1.675	4	6	-0.1	285	0.184	0.0499	0.0028
1.675	4	6	-0.1	315	0.0278	0.0088	0.0013
1.675	4	6	0.1	45	0.1285	0.042	0.005
1.675	4	6	0.1	75	0.2105	0.0415	0.0179
1.675	4	6	0.1	105	0.2404	0.0553	0.0064
1.675	4	6	0.1	135	0.1787	0.0365	0.0134
1.675	4	6	0.1	165	0.1246	0.0219	0.0086
1.675	4	6	0.1	195	0.1479	0.0255	0.0036
1.675	4	6	0.1	225	0.1269	0.0324	0.0135
1.675	4	6	0.1	255	0.2372	0.0612	0.0079
1.675	4	6	0.1	285	0.2205	0.0552	0.0021
1.675	4	6	0.1	315	0.1965	0.0565	0.0076
1.675	4	6	0.3	45	0.2174	0.0381	0.0016
1.675	4	6	0.3	75	0.2642	0.0476	0.0082
1.675	4	6	0.3	105	0.2744	0.05	0.0025
1.675	4	6	0.3	135	0.1988	0.0492	0.0033
1.675	4	6	0.3	165	0.1096	0.0175	0.0047
1.675	4	6	0.3	195	0.1209	0.0195	0.0045
1.675	4	6	0.3	225	0.2195	0.0481	0.0073
1.675	4	6	0.3	255	0.1869	0.0441	0.0022
1.675	4	6	0.3	285	0.2004	0.0383	0.0009
1.675	4	6	0.3	315	0.2801	0.0698	0.0037
1.675	4	6	0.5	15	0.0335	0.0163	0.0052
1.675	4	6	0.5	45	0.2161	0.0453	0.0137
1.675	4	6	0.5	75	0.2347	0.0472	0.01
1.675	4	6	0.5	105	0.2262	0.0431	0.0039
1.675	4	6	0.5	135	0.2842	0.0675	0.0246
1.675	4	6	0.5	165	0.2087	0.0382	0.0083
