1.675	1.8	6	-0.9	15	1.0677	0.1275	0.0317
1.675	1.8	6	-0.9	45	1.0419	0.1438	0.074
1.675	1.8	6	-0.9	75	1.0739	0.1406	0.0844
1.675	1.8	6	-0.9	105	0.7708	0.1224	0.1014
1.675	1.8	6	-0.9	135	0.8923	0.1391	0.1365
1.675	1.8	6	-0.9	165	0.539	0.2129	0.2009
1.675	1.8	6	-0.9	195	0.6976	0.2084	0.2237
1.675	1.8	6	-0.9	225	0.8827	0.1336	0.1511
1.675	1.8	6	-0.9	255	0.6235	0.1025	0.0903
1.675	1.8	6	-0.9	285	0.9692	0.1222	0.0663
1.675	1.8	6	-0.9	315	1.0688	0.1178	0.0298
1.675	1.8	6	-0.9	345	1.143	0.1478	0.0671
1.675	1.8	6	-0.7	15	0.9436	0.1524	0.0235
1.675	1.8	6	-0.7	45	1.1015	0.1319	0.0354
1.675	1.8	6	-0.7	75	1.1225	0.1527	0.0377
1.675	1.8	6	-0.7	105	1.0208	0.1094	0.0884
1.675	1.8	6	-0.7	135	0.5492	0.0728	0.0731
1.675	1.8	6	-0.7	165	0.5504	0.0803	0.082
1.675	1.8	6	-0.7	195	0.5359	0.0837	0.0938
1.675	1.8	6	-0.7	225	0.7596	0.0969	0.0965
1.675	1.8	6	-0.7	255	0.9901	0.1077	0.0968
1.675	1.8	6	-0.7	285	0.9335	0.1333	0.0417
1.675	1.8	6	-0.7	315	1.0235	0.1135	0.0215
1.675	1.8	6	-0.7	345	1.0602	0.1465	0.0283
1.675	1.8	6	-0.5	15	0.6484	0.119	0.0528
1.675	1.8	6	-0.5	45	0.986	0.1341	0.0326
1.675	1.8	6	-0.5	75	1.3094	0.1474	0.0873
1.675	1.8	6	-0.5	105	1.2959	0.1192	0.0814
1.675	1.8	6	-0.5	135	0.8466	0.0848	0.0197
1.675	1.8	6	-0.5	165	0.724	0.0746	0.0171
1.675	1.8	6	-0.5	195	0.8045	0.0826	0.0176
1.675	1.8	6	-0.5	225	0.9317	0.1023	0.0403
1.675	1.8	6	-0.5	255	1.3755	0.1365	0.0869
1.675	1.8	6	-0.5	285	1.1558	0.1329	0.0661
1.675	1.8	6	-0.5	315	0.8232	0.1009	0.0341
1.675	1.8	6	-0.5	345	0.5306	0.11	0.0224
1.675	1.8	6	-0.3	15	0.4512	0.0874	0.023
1.675	1.8	6	-0.3	45	0.9653	0.1484	0.0244
1.675	1.8	6	-0.3	75	1.3907	0.1427	0.0638
1.675	1.8	6	-0.3	105	1.4088	0.1233	0.0921
1.675	1.8	6	-0.3	135	1.0875	0.1021	0.0656
1.675	1.8	6	-0.3	165	0.9425	0.0792	0.0388
1.675	1.8	6	-0.3	195	0.8036	0.0704	0.0336
1.675	1.8	6	-0.3	225	1.0062	0.0965	0.0585
1.675	1.8	6	-0.3	255	1.2811	0.1127	0.0837
1.675	1.8	6	-0.3	285	1.2713	0.1323	0.0556
1.675	1.8	6	-0.3	345	0.2866	0.0628	0.013
1.675	1.8	6	-0.1	15	0.4252	0.0751	0.0218
1.675	1.8	6	-0.1	45	0.9336	0.1418	0.0248
1.675	1.8	6	-0.1	75	1.4172	0.1298	0.019
1.675	1.8	6	-0.1	105	1.4047	0.1183	0.0348
1.675	1.8	6	-0.1	135	1.1045	0.1083	0.0302
1.675	1.8	6	-0.1	165	1.1688	0.0868	0.0254
1.675	1.8	6	-0.1	195	1.1967	0.0858	0.0269
1.675	1.8	6	-0.1	225	1.1697	0.1097	0.0351
1.675	1.8	6	-0.1	255	1.3638	0.116	0.0311
1.675	1.8	6	-0.1	285	1.1997	0.1077	0.0296
1.675	1.8	6	0.1	15	0.5004	0.1075	0.0307
1.675	1.8	6	0.1	45	1.1307	0.1304	0.0293
1.675	1.8	6	0.1	75	1.7664	0.1458	0.0614
1.675	1.8	6	0.1	105	1.7579	0.1385	0.0586
1.675	1.8	6	0.1	135	1.2009	0.1175	0.0289
1.675	1.8	6	0.1	165	1.1557	0.0807	0.0337
1.675	1.8	6	0.1	195	1.266	0.0879	0.0235
1.675	1.8	6	0.1	225	1.3524	0.1265	0.0297
1.675	1.8	6	0.1	255	1.374	0.1118	0.0435
1.675	1.8	6	0.1	285	1.665	0.1493	0.061
1.675	1.8	6	0.1	315	1.1622	0.1639	0.0153
1.675	1.8	6	0.3	15	0.6072	0.0902	0.0081
1.675	1.8	6	0.3	45	1.3444	0.0916	0.0163
1.675	1.8	6	0.3	75	2.1636	0.1445	0.0415
1.675	1.8	6	0.3	105	1.5855	0.1107	0.042
1.675	1.8	6	0.3	135	1.4465	0.1061	0.0357
1.675	1.8	6	0.3	165	1.1491	0.0779	0.0161
1.675	1.8	6	0.3	195	1.0362	0.0699	0.029
1.675	1.8	6	0.3	225	1.5378	0.115	0.0342
1.675	1.8	6	0.3	255	1.6501	0.1173	0.0741
1.675	1.8	6	0.3	285	1.7634	0.1493	0.0394
1.675	1.8	6	0.3	315	1.416	0.113	0.0201
1.675	1.8	6	0.3	345	0.9072	0.1461	0.0292
1.675	1.8	6	0.5	15	0.8105	0.0971	0.0404
1.675	1.8	6	0.5	45	1.1905	0.0844	0.0184
1.675	1.8	6	0.5	75	2.2375	0.1626	0.053
1.675	1.8	6	0.5	105	2.3742	0.1891	0.1053
1.675	1.8	6	0.5	135	1.3255	0.1062	0.062
1.675	1.8	6	0.5	165	1.1928	0.0847	0.03
1.675	1.8	6	0.5	195	1.144	0.0831	0.0523
1.675	1.8	6	0.5	225	1.5071	0.122	0.0477
1.675	1.8	6	0.5	255	2.2245	0.2244	0.0568
1.675	1.8	6	0.5	285	1.964	0.1828	0.0662
1.675	1.8	6	0.5	315	1.1906	0.0968	0.0303
1.675	1.8	6	0.5	345	0.8421	0.1161	0.0175
1.675	1.8	6	0.7	15	0.8697	0.0676	0.0228
1.675	1.8	6	0.7	45	1.4982	0.1181	0.0396
1.675	1.8	6	0.7	75	2.6558	0.1854	0.1128
1.675	1.8	6	0.7	105	2.9698	0.2568	0.1229
1.675	1.8	6	0.7	135	2.0355	0.1683	0.083
1.675	1.8	6	0.7	165	1.2203	0.0917	0.0511
1.675	1.8	6	0.7	195	1.2626	0.0942	0.0568
1.675	1.8	6	0.7	225	1.8755	0.1545	0.0892
1.675	1.8	6	0.7	255	2.8692	0.274	0.1098
1.675	1.8	6	0.7	285	2.7309	0.24	0.061
1.675	1.8	6	0.7	315	1.4489	0.1296	0.0317
1.675	1.8	6	0.7	345	0.9786	0.077	0.0265
1.675	1.8	6	0.9	15	1.2145	0.073	0.0151
1.675	1.8	6	0.9	45	1.3132	0.0818	0.0372
1.675	1.8	6	0.9	75	1.5584	0.0986	0.0385
1.675	1.8	6	0.9	105	1.7707	0.1246	0.0922
1.675	1.8	6	0.9	135	1.4972	0.1161	0.0846
1.675	1.8	6	0.9	165	1.4263	0.1183	0.108
