1.615	4	6	-0.9	105	0.2644	0.0647	0.0382
1.615	4	6	-0.9	135	0.2119	0.0476	0.0269
1.615	4	6	-0.9	165	0.2362	0.0984	0.0318
1.615	4	6	-0.9	195	0.2505	0.0719	0.0303
1.615	4	6	-0.9	225	0.1666	0.0414	0.0193
1.615	4	6	-0.9	255	0.1721	0.0593	0.0181
1.615	4	6	-0.7	75	0.2165	0.0713	0.0202
1.615	4	6	-0.7	105	0.2648	0.0802	0.031
1.615	4	6	-0.7	135	0.2351	0.0591	0.0258
1.615	4	6	-0.7	165	0.1502	0.0334	0.0154
1.615	4	6	-0.7	195	0.1502	0.0346	0.0154
1.615	4	6	-0.7	225	0.2542	0.0641	0.0283
1.615	4	6	-0.7	255	0.2349	0.059	0.0274
1.615	4	6	-0.7	285	0.1401	0.0418	0.0145
1.615	4	6	-0.7	315	0.0697	0.0213	0.0023
1.615	4	6	-0.5	45	0.2997	0.0886	0.003
1.615	4	6	-0.5	75	0.3074	0.0979	0.0137
1.615	4	6	-0.5	105	0.2463	0.0628	0.0104
1.615	4	6	-0.5	135	0.1507	0.0344	0.0058
1.615	4	6	-0.5	165	0.1724	0.0375	0.0078
1.615	4	6	-0.5	195	0.2011	0.0436	0.0086
1.615	4	6	-0.5	225	0.2092	0.0536	0.0177
1.615	4	6	-0.5	255	0.2752	0.0705	0.0118
1.615	4	6	-0.5	285	0.3988	0.1072	0.0784
1.615	4	6	-0.3	15	0.2167	0.0654	0.0068
1.615	4	6	-0.3	45	0.0579	0.027	0.0026
1.615	4	6	-0.3	75	0.3731	0.1191	0.0049
1.615	4	6	-0.3	105	0.2081	0.0636	0.0055
1.615	4	6	-0.3	135	0.3093	0.0703	0.0087
1.615	4	6	-0.3	165	0.2662	0.0489	0.0079
1.615	4	6	-0.3	195	0.2409	0.044	0.0068
1.615	4	6	-0.3	225	0.2091	0.0474	0.0058
1.615	4	6	-0.3	255	0.2661	0.0593	0.022
1.615	4	6	-0.3	285	0.0585	0.0239	0.0053
1.615	4	6	-0.1	45	0.2117	0.0627	0.0286
1.615	4	6	-0.1	75	0.2648	0.0718	0.0019
1.615	4	6	-0.1	105	0.1521	0.041	0.0018
1.615	4	6	-0.1	135	0.2281	0.0438	0.0117
1.615	4	6	-0.1	165	0.1909	0.0361	0.0124
1.615	4	6	-0.1	195	0.2453	0.0415	0.0135
1.615	4	6	-0.1	225	0.2143	0.0469	0.013
1.615	4	6	-0.1	255	0.2342	0.0742	0.0128
1.615	4	6	-0.1	285	0.2194	0.0729	0.0077
1.615	4	6	-0.1	315	0.1191	0.0436	0.0162
1.615	4	6	0.1	45	0.1974	0.0673	0.0019
1.615	4	6	0.1	75	0.1778	0.0469	0.0019
1.615	4	6	0.1	105	0.2394	0.0727	0.0105
1.615	4	6	0.1	135	0.1171	0.0299	0.0052
1.615	4	6	0.1	165	0.1073	0.0202	0.0012
1.615	4	6	0.1	195	0.1056	0.02	0.0053
1.615	4	6	0.1	225	0.1494	0.0438	0.0092
1.615	4	6	0.1	255	0.1907	0.0639	0.0104
1.615	4	6	0.1	285	0.1917	0.0564	0.0022
1.615	4	6	0.1	315	0.0585	0.0198	0.0006
1.615	4	6	0.3	45	0.194	0.0373	0.0035
1.615	4	6	0.3	75	0.2517	0.0483	0.0029
1.615	4	6	0.3	105	0.1581	0.031	0.0042
1.615	4	6	0.3	135	0.2227	0.0459	0.004
1.615	4	6	0.3	165	0.1143	0.0198	0.0057
1.615	4	6	0.3	195	0.1658	0.0375	0.0118
1.615	4	6	0.3	225	0.1757	0.0458	0.0078
1.615	4	6	0.3	255	0.1504	0.0437	0.0194
1.615	4	6	0.3	285	0.166	0.0459	0.0015
1.615	4	6	0.3	315	0.176	0.051	0.0039
1.615	4	6	0.5	15	0.1227	0.0616	0.0078
1.615	4	6	0.5	45	0.2642	0.0831	0.0059
1.615	4	6	0.5	75	0.2173	0.0591	0.0054
1.615	4	6	0.5	105	0.2553	0.0538	0.0024
1.615	4	6	0.5	135	0.2224	0.0681	0.0077
1.615	4	6	0.5	165	0.1852	0.0405	0.0141
1.615	4	6	0.5	195	0.1242	0.0295	0.0085
1.615	4	6	0.5	225	0.1807	0.0533	0.0122
1.615	4	6	0.5	255	0.1633	0.0403	0.0015
1.615	4	6	0.5	285	0.3135	0.087	0.0093
1.615	4	6	0.5	315	0.2933	0.091	0.0078
1.615	4	6	0.7	15	0.1743	0.0404	0.0102
1.615	4	6	0.7	45	0.1888	0.0422	0.0051
1.615	4	6	0.7	75	0.3182	0.0842	0.008
1.615	4	6	0.7	105	0.2893	0.0789	0.0078
1.615	4	6	0.7	135	0.2421	0.0543	0.0124
1.615	4	6	0.7	165	0.196	0.0398	0.0144
1.615	4	6	0.7	195	0.2228	0.045	0.0146
1.615	4	6	0.7	225	0.1754	0.0421	0.0093
1.615	4	6	0.7	255	0.2924	0.0713	0.0092
1.615	4	6	0.7	285	0.1589	0.0425	0.0015
1.615	4	6	0.7	315	0.1738	0.0419	0.0116
1.615	4	6	0.7	345	0.264	0.0758	0.0095
1.615	4	6	0.9	15	0.1923	0.0341	0.0061
1.615	4	6	0.9	45	0.1724	0.0316	0.0031
1.615	4	6	0.9	75	0.1465	0.0333	0.0081
1.615	4	6	0.9	105	0.153	0.0312	0.0038
1.615	4	6	0.9	135	0.1306	0.0261	0.0179
1.615	4	6	0.9	165	0.1613	0.0324	0.0113
1.615	4	6	0.9	195	0.1554	0.0337	0.0109
1.615	4	6	0.9	225	0.165	0.0336	0.0077
1.615	4	6	0.9	255	0.1369	0.0292	0.0059
1.615	4	6	0.9	285	0.1625	0.0335	0.0146
1.615	4	6	0.9	315	0.1785	0.0366	0.006
1.615	4	6	0.9	345	0.176	0.0296	0.0065
