 11.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 14.50     -0.01065973    0.00461814       0.00973248    0.00384752      -0.00289771    0.00105045       0.00027196    0.00009403     
 17.50     -0.00227120    0.00075691       0.00233699    0.00079203      -0.00081154    0.00026528       0.00007554    0.00002840     
 20.50     -0.00091197    0.00043637       0.00134357    0.00058030      -0.00067520    0.00024163       0.00008375    0.00003101     
 23.50     -0.00031037    0.00029119       0.00043704    0.00046736      -0.00024974    0.00023024       0.00003383    0.00003391     
 26.50      0.00027796    0.00018470      -0.00084151    0.00034852       0.00052773    0.00020184      -0.00008855    0.00003401     
 29.50     -0.00065215    0.00016918       0.00113163    0.00036841      -0.00064600    0.00024174       0.00012497    0.00004568     
 32.50     -0.00011967    0.00005284       0.00011378    0.00007862       0.00005651    0.00002611       0.00000000    0.00000000     
 35.50     -0.00012601    0.00003366       0.00027640    0.00003648       0.00000000    0.00000000       0.00000000    0.00000000     
 38.50     -0.00028625    0.00003641       0.00050436    0.00004414       0.00000000    0.00000000       0.00000000    0.00000000     
 41.50     -0.00006947    0.00004844       0.00029833    0.00005777       0.00000000    0.00000000       0.00000000    0.00000000     
 44.50     -0.00010885    0.00006503       0.00041085    0.00008321       0.00000000    0.00000000       0.00000000    0.00000000     
 47.50     -0.00025279    0.00009554       0.00064097    0.00013177       0.00000000    0.00000000       0.00000000    0.00000000     
 50.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 53.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 56.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
