 11.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 14.50     -0.33333310    0.05645607       0.30164737    0.04950785      -0.08913326    0.01411058       0.00854377    0.00130823     
 17.50     -0.01667876    0.00643192       0.01735152    0.00672542      -0.00710188    0.00225587       0.00090053    0.00024198     
 20.50     -0.00548865    0.00285107       0.00292804    0.00377583      -0.00129173    0.00157063       0.00025120    0.00020188     
 23.50     -0.01378666    0.00203117       0.01184793    0.00335167      -0.00411025    0.00168971       0.00061360    0.00025290     
 26.50     -0.00215287    0.00173624      -0.00627803    0.00336518       0.00466148    0.00196757      -0.00064926    0.00033245     
 29.50     -0.00007532    0.00153981      -0.00992076    0.00364618       0.00647743    0.00255853      -0.00084573    0.00050040     
 32.50     -0.00293377    0.00043700      -0.00621323    0.00073451       0.00396487    0.00026301       0.00000000    0.00000000     
 35.50     -0.00168786    0.00061265      -0.00365549    0.00109239       0.00291281    0.00045718       0.00000000    0.00000000     
 38.50     -0.00250955    0.00040224       0.00057208    0.00045658       0.00000000    0.00000000       0.00000000    0.00000000     
 41.50     -0.00345980    0.00054410       0.00047936    0.00068846       0.00000000    0.00000000       0.00000000    0.00000000     
 44.50     -0.00244540    0.00071509      -0.00051129    0.00095935       0.00000000    0.00000000       0.00000000    0.00000000     
 47.50      0.00016022    0.00120294      -0.00404212    0.00160181       0.00000000    0.00000000       0.00000000    0.00000000     
 50.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 53.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 56.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
