 13.50   -0.00184309    0.00694923      0.00008990    0.00014688      0.00022961    0.00004981    
 14.50    0.01246045    0.00013147      0.00050316    0.00001504      0.00007942    0.00000179    
 15.50    0.01188959    0.00013355      0.00075322    0.00001289      0.00010963    0.00000141    
 16.50    0.01063858    0.00014208      0.00037139    0.00001240      0.00008740    0.00000136    
 17.50    0.00863476    0.00018052      0.00044660    0.00001648      0.00009958    0.00000168    
 18.50    0.00963381    0.00024221      0.00052260    0.00002009      0.00008727    0.00000196    
 19.50    0.00483317    0.00028209      0.00038358    0.00002463      0.00009593    0.00000240    
 20.50    0.00361884    0.00034168      0.00049573    0.00002801      0.00009358    0.00000272    
 21.50    0.00398353    0.00044237      0.00037973    0.00003829      0.00006694    0.00000401    
 22.50    0.00080990    0.00054010      0.00035478    0.00004737      0.00006111    0.00000500    
 23.50    0.00120986    0.00066759      0.00028194    0.00005671      0.00004572    0.00000539    
 24.50   -0.00392845    0.00087390      0.00035430    0.00007418      0.00005905    0.00000777    
 25.50   -0.00560846    0.00085024      0.00040205    0.00006776      0.00009725    0.00000620    
 26.50   -0.00498846    0.00112101      0.00067237    0.00009825      0.00010018    0.00001100    
 27.50   -0.00470180    0.00148960      0.00053469    0.00011542      0.00005427    0.00000892    
 28.50   -0.00767283    0.00155577      0.00057896    0.00009280      0.00007328    0.00000863    
 29.50   -0.00846196    0.00113639      0.00064212    0.00008499      0.00007747    0.00000738    
 30.50   -0.00998957    0.00103219      0.00089107    0.00009738      0.00008362    0.00000956    
 31.50   -0.00927077    0.00126938      0.00036443    0.00008559      0.00006647    0.00000807    
 32.50   -0.01274325    0.00120725      0.00052280    0.00007901      0.00009509    0.00000787    
 33.50   -0.01085470    0.00365173      0.00009949    0.00016009      0.00012377    0.00001711    
 34.50   -0.01538132    0.00108249      0.00118372    0.00012731      0.00006010    0.00001813    
 35.50   -0.01449211    0.00093708      0.00091197    0.00007310      0.00010308    0.00000812    
 36.50   -0.00128029    0.00462066      0.00042593    0.00010992      0.00007084    0.00001944    
 37.50   -0.01442820    0.00086997      0.00060652    0.00011215      0.00005405    0.00001490    
 38.50   -0.01575417    0.00064957      0.00069577    0.00006028      0.00011044    0.00000693    
 39.50   -0.01556821    0.00057079      0.00036527    0.00004830      0.00012289    0.00000462    
 40.50   -0.01444807    0.00055788      0.00067160    0.00005275      0.00013624    0.00000546    
 41.50   -0.01435504    0.00049273      0.00043316    0.00004970      0.00014653    0.00000506    
 42.50   -0.01275293    0.00043946      0.00033699    0.00004190      0.00015759    0.00000458    
 43.50   -0.01417295    0.00041129      0.00016084    0.00004331      0.00015661    0.00000441    
 44.50   -0.01525769    0.00037124      0.00027859    0.00003319      0.00017614    0.00000327    
 45.50   -0.01545128    0.00033991     -0.00003167    0.00003268      0.00017932    0.00000355    
 46.50   -0.01408895    0.00032757     -0.00017903    0.00003682      0.00018176    0.00000402    
 47.50   -0.01606492    0.00031240     -0.00024365    0.00002948      0.00019544    0.00000340    
 48.50   -0.01623233    0.00028815     -0.00023396    0.00002876      0.00022696    0.00000352    
