 11.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 14.50      0.01711238    0.00400478      -0.01461653    0.00339510       0.00448216    0.00093740      -0.00040942    0.00008454     
 17.50      0.00404749    0.00073945      -0.00417178    0.00076546       0.00175438    0.00025416      -0.00018053    0.00002705     
 20.50      0.00122927    0.00037538      -0.00117332    0.00049443       0.00075035    0.00020474      -0.00008417    0.00002623     
 23.50      0.00108578    0.00025244      -0.00078609    0.00040957       0.00042053    0.00020380      -0.00003101    0.00003026     
 26.50      0.00120965    0.00017143      -0.00138114    0.00033150       0.00082125    0.00019330      -0.00011409    0.00003273     
 29.50      0.00072299    0.00012812      -0.00072033    0.00028366       0.00047600    0.00018869      -0.00007290    0.00003588     
 32.50      0.00042287    0.00004706      -0.00010605    0.00006783       0.00001226    0.00001950       0.00000000    0.00000000     
 35.50      0.00031688    0.00003159      -0.00001987    0.00003503       0.00000000    0.00000000       0.00000000    0.00000000     
 38.50      0.00025318    0.00003818      -0.00000904    0.00004382       0.00000000    0.00000000       0.00000000    0.00000000     
 41.50      0.00027084    0.00003557      -0.00012009    0.00003946       0.00000000    0.00000000       0.00000000    0.00000000     
 44.50      0.00012396    0.00006679       0.00004950    0.00008335       0.00000000    0.00000000       0.00000000    0.00000000     
 47.50      0.00019822    0.00006488      -0.00002294    0.00008441       0.00000000    0.00000000       0.00000000    0.00000000     
 50.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 53.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 56.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
  0.00      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
