 11.50      0.00000514    0.00014566       0.00021520    0.00011921       0.00003499    0.00002293     
 14.50     -0.00020557    0.00009023       0.00028921    0.00008008       0.00005863    0.00001680     
 17.50     -0.00010746    0.00007208       0.00014777    0.00006975       0.00011373    0.00001571     
 20.50      0.00002340    0.00007392       0.00002005    0.00007853       0.00015433    0.00001949     
 23.50     -0.00016668    0.00007175       0.00018492    0.00008144       0.00014141    0.00002180     
 26.50      0.00000531    0.00007226       0.00003556    0.00008735       0.00017248    0.00002508     
 29.50     -0.00011015    0.00007296       0.00023863    0.00009694       0.00009840    0.00003061     
 32.50      0.00019189    0.00008550      -0.00038299    0.00013047       0.00033850    0.00004533     
 35.50     -0.00009749    0.00003189       0.00032469    0.00002468       0.00000000    0.00000000     
 38.50     -0.00031440    0.00002871       0.00060308    0.00002244       0.00000000    0.00000000     
 41.50     -0.00026272    0.00003074       0.00054941    0.00002589       0.00000000    0.00000000     
 44.50     -0.00027724    0.00003252       0.00055886    0.00002929       0.00000000    0.00000000     
 47.50     -0.00024383    0.00003343       0.00056648    0.00003215       0.00000000    0.00000000     
 50.50     -0.00025824    0.00003767       0.00071423    0.00003911       0.00000000    0.00000000     
 53.50     -0.00013865    0.00004045       0.00062618    0.00004518       0.00000000    0.00000000     
 56.50     -0.00007977    0.00004381       0.00058371    0.00005281       0.00000000    0.00000000     
 59.50     -0.00009437    0.00004956       0.00060059    0.00006287       0.00000000    0.00000000     
 62.50     -0.00005259    0.00005250       0.00055196    0.00007064       0.00000000    0.00000000     
 65.50     -0.00015290    0.00006280       0.00071293    0.00008796       0.00000000    0.00000000     
 68.50     -0.00019440    0.00007488       0.00082490    0.00011157       0.00000000    0.00000000     
 71.50      0.00003943    0.00008728       0.00042450    0.00013447       0.00000000    0.00000000     
 74.50     -0.00020404    0.00012456       0.00081590    0.00019889       0.00000000    0.00000000     
 77.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 80.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
 83.50      0.00000000    0.00000000       0.00000000    0.00000000       0.00000000    0.00000000     
