 13.5    -0.00429734    0.00044317      0.00001845    0.00002771      0.00004525    0.00000351
 14.50   -0.00429734    0.00044317      0.00001845    0.00002771      0.00004525    0.00000351    
 15.50   -0.00086745    0.00015835      0.00043194    0.00001768      0.00011969    0.00000196    
 16.50   -0.00396049    0.00021071      0.00079606    0.00002272      0.00005515    0.00000263    
 17.50   -0.00007394    0.00055288      0.00090072    0.00009178      0.00000522    0.00001034    
 18.50   -0.00694584    0.00043841      0.00108205    0.00003283      0.00005807    0.00000319    
 19.50   -0.00032394    0.00029961      0.00132490    0.00003058      0.00006319    0.00000318    
 20.50   -0.00428154    0.00035098      0.00116488    0.00003311      0.00010609    0.00000333    
 21.50   -0.00144075    0.00045632      0.00114246    0.00004354      0.00007769    0.00000460    
 22.50   -0.00429387    0.00058067      0.00137318    0.00005009      0.00011011    0.00000546    
 23.50   -0.00216600    0.00076469      0.00128474    0.00006417      0.00009898    0.00000618    
 24.50   -0.00350395    0.00078778      0.00132507    0.00007296      0.00008963    0.00000693    
 25.50   -0.00448469    0.00083192      0.00098772    0.00008145      0.00004801    0.00000778    
 26.50   -0.00680438    0.00095848      0.00106082    0.00009094      0.00003548    0.00000861    
 27.50   -0.00889626    0.00097343      0.00110602    0.00009220      0.00005705    0.00000828    
 28.50   -0.00758053    0.00108330      0.00117084    0.00009544      0.00003679    0.00000860    
 29.50   -0.01158090    0.00115708      0.00159358    0.00010243      0.00006238    0.00000953    
 30.50   -0.00499972    0.00167562      0.00140179    0.00015945      0.00006482    0.00001254    
 31.50   -0.01231374    0.00153646      0.00203281    0.00011048      0.00010527    0.00001004    
 32.50   -0.00926305    0.00132652      0.00187586    0.00008332      0.00006689    0.00000833    
 33.50   -0.00908878    0.00290323      0.00205106    0.00016513      0.00008373    0.00001626    
 34.50   -0.01485177    0.00123798      0.00143496    0.00014446      0.00004381    0.00002008    
 35.50   -0.01464315    0.00102615      0.00204925    0.00009373      0.00007147    0.00001077    
 36.50   -0.01660260    0.00086741      0.00257991    0.00009349      0.00008896    0.00001010    
 37.50   -0.01545362    0.00070760      0.00284162    0.00006311      0.00011482    0.00000717    
 38.50   -0.01498245    0.00061087      0.00290524    0.00005496      0.00011633    0.00000567    
 39.50   -0.01758231    0.00056289      0.00311857    0.00005033      0.00013810    0.00000474    
 40.50   -0.01702710    0.00052985      0.00329567    0.00005137      0.00014877    0.00000511    
 41.50   -0.01786215    0.00053541      0.00345101    0.00005047      0.00017040    0.00000474    
 42.50   -0.01719833    0.00045741      0.00344769    0.00004473      0.00017799    0.00000437    
 43.50   -0.01822618    0.00042209      0.00359484    0.00004560      0.00018809    0.00000471    
 44.50   -0.01822619    0.00037949      0.00388297    0.00003494      0.00017853    0.00000345    
 45.50   -0.01805014    0.00035693      0.00389169    0.00003326      0.00020176    0.00000361    
 46.50   -0.01956728    0.00032766      0.00375427    0.00003725      0.00020798    0.00000392    
 47.50   -0.01980944    0.00030258      0.00414797    0.00003056      0.00021731    0.00000325    
 48.50   -0.02180431    0.00029644      0.00422110    0.00003143      0.00025199    0.00000352    
