 13.50    0.00799138    0.00013680      0.00197323    0.00001156      0.00010481    0.00000165    
 14.50    0.00951221    0.00011536      0.00185846    0.00001336      0.00008986    0.00000151    
 15.50    0.00811703    0.00012412      0.00177614    0.00001174      0.00009593    0.00000119    
 16.50    0.00769611    0.00014631      0.00173085    0.00001337      0.00008436    0.00000138    
 17.50    0.00665203    0.00028372      0.00161326    0.00003434      0.00011540    0.00000408    
 18.50    0.00014034    0.00076943      0.00176309    0.00003861      0.00009958    0.00000385    
 19.50   -0.00027114    0.00031617      0.00154844    0.00002838      0.00009387    0.00000284    
 20.50    0.00006339    0.00035599      0.00135628    0.00003163      0.00008724    0.00000304    
 21.50   -0.00182106    0.00045412      0.00128985    0.00003984      0.00007131    0.00000415    
 22.50   -0.00110257    0.00055636      0.00118597    0.00004480      0.00007422    0.00000464    
 23.50   -0.00319824    0.00066534      0.00095292    0.00005260      0.00007613    0.00000526    
 24.50   -0.00490923    0.00074775      0.00087324    0.00006476      0.00007390    0.00000642    
 25.50   -0.00800244    0.00081609      0.00078780    0.00006861      0.00008238    0.00000659    
 26.50   -0.00886044    0.00094765      0.00088199    0.00006728      0.00007190    0.00000666    
 27.50   -0.00935735    0.00102170      0.00063566    0.00007716      0.00007617    0.00000702    
 28.50   -0.00994393    0.00115198      0.00087788    0.00008312      0.00008004    0.00000782    
 29.50   -0.00832902    0.00123965      0.00073289    0.00008733      0.00006713    0.00000822    
 30.50   -0.01113819    0.00113483      0.00076967    0.00008327      0.00008078    0.00000809    
 31.50   -0.01307094    0.00107239      0.00043719    0.00007836      0.00009892    0.00000781    
 32.50   -0.00968409    0.00098700      0.00022397    0.00007445      0.00008015    0.00000712    
 33.50   -0.01145902    0.00088576      0.00002167    0.00007374      0.00010759    0.00000718    
 34.50   -0.00553054    0.00155404     -0.00003924    0.00008164      0.00008187    0.00000979    
 35.50   -0.01339826    0.00150164     -0.00036442    0.00019183      0.00008813    0.00001538    
 36.50   -0.00949454    0.00080070     -0.00019092    0.00008144      0.00010241    0.00000998    
 37.50   -0.00753997    0.00072842     -0.00055634    0.00005949      0.00011992    0.00000676    
 38.50   -0.00723290    0.00063796     -0.00056405    0.00006062      0.00011939    0.00000621    
 39.50   -0.00638589    0.00054504     -0.00064551    0.00004910      0.00014172    0.00000483    
 40.50   -0.00644569    0.00054853     -0.00071890    0.00005150      0.00014477    0.00000552    
 41.50   -0.00515437    0.00047458     -0.00078582    0.00004289      0.00013845    0.00000430    
 42.50   -0.00692514    0.00044327     -0.00088729    0.00004284      0.00014876    0.00000445    
 43.50   -0.00219881    0.00041441     -0.00106688    0.00004230      0.00015395    0.00000406    
 44.50    0.00076016    0.00036109     -0.00099619    0.00003117      0.00015635    0.00000320    
 45.50    0.00254791    0.00034235     -0.00103657    0.00003328      0.00016976    0.00000381    
 46.50   -0.00053595    0.00031907     -0.00100370    0.00003484      0.00016731    0.00000383    
 47.50   -0.00105816    0.00029187     -0.00096696    0.00002924      0.00017186    0.00000328    
 48.50    0.00090113    0.00027930     -0.00088125    0.00003023      0.00016188    0.00000356    
